file,finger_length_ring,finger_line_5_ring,finger_line_6_ring,finger_line_7_ring,finger_line_8_ring,finger_line_9_ring,finger_line_10_ring,finger_line_11_ring,finger_line_12_ring,finger_line_13_ring,finger_line_14_ring,finger_line_15_ring,finger_line_16_ring,finger_line_17_ring,finger_line_18_ring,finger_line_19_ring,finger_line_20_ring,finger_line_21_ring,finger_line_22_ring,finger_line_23_ring,finger_line_24_ring,finger_line_25_ring,finger_line_26_ring,finger_line_27_ring,finger_line_28_ring,finger_line_29_ring,finger_line_30_ring,finger_line_31_ring,finger_line_32_ring,finger_line_33_ring,finger_line_34_ring,finger_line_35_ring,finger_line_36_ring,finger_line_37_ring,finger_line_38_ring,finger_line_39_ring,finger_line_40_ring,finger_line_41_ring,finger_line_42_ring,finger_line_43_ring,finger_line_44_ring,ring_GT
2639,65.7095892577411,14.3732830887157,14.3732830887157,14.3732830887157,14.3732830887157,14.3732830887157,14.3732830887157,14.3732830887157,14.3732830887157,14.2376860784448,14.2376860784448,14.2376860784448,14.1020890681739,14.1020890681739,14.1020890681739,14.1020890681739,14.3732830887157,14.3732830887157,14.5088800989866,14.5088800989866,14.7800741195284,14.7800741195284,15.0512681400702,15.322462160612,15.4580591708829,15.4580591708829,15.5936561811538,15.8648502016956,15.8648502016956,16.2716412325083,15.8648502016956,16.0004472119665,16.2716412325083,16.1360442222374,16.2716412325083,16.5428352530501,16.5428352530501,16.4072382427792,16.678432263321,16.8140292735919,17.2208203044046,15.21
2640,65.4146285018626,13.9636698493756,14.094171436753,14.094171436753,14.094171436753,14.094171436753,14.094171436753,14.094171436753,13.8331682619983,13.7026666746209,13.7026666746209,13.8331682619983,13.7026666746209,13.7026666746209,13.8331682619983,13.8331682619983,13.8331682619983,14.094171436753,14.2246730241303,14.3551746115077,14.485676198885,14.6161777862623,14.877180961017,15.1381841357717,15.1381841357717,15.3991873105264,15.5296888979037,15.6601904852811,15.6601904852811,15.7906920726584,15.7906920726584,15.7906920726584,15.7906920726584,15.9211936600358,16.1821968347905,16.1821968347905,16.3126984221678,16.3126984221678,16.5737015969225,16.8347047716772,16.9652063590545,15.21
2641,66.2618074546032,14.0557350360594,14.2052641321877,14.2052641321877,14.354793228316,14.0557350360594,14.2052641321877,14.2052641321877,14.2052641321877,14.0557350360594,14.0557350360594,14.0557350360594,14.2052641321877,14.0557350360594,14.2052641321877,14.0557350360594,14.2052641321877,14.354793228316,14.6538514205726,14.5043223244443,14.8033805167009,14.9529096128292,15.1024387089575,15.2519678050857,15.5510259973423,15.5510259973423,15.9996132857272,15.8500841895989,15.9996132857272,15.8500841895989,16.1491423818555,16.1491423818555,16.1491423818555,16.1491423818555,16.2986714779838,16.2986714779838,16.5977296702404,16.5977296702404,16.7472587663687,16.7472587663687,17.0463169586252,15.21
2642,56.8608124200979,14.2763157894737,14.140350877193,14.2763157894737,14.0043859649123,14.2763157894737,14.2763157894737,14.0043859649123,14.2763157894737,14.0043859649123,14.140350877193,14.0043859649123,14.140350877193,14.140350877193,14.140350877193,14.140350877193,14.140350877193,14.140350877193,14.2763157894737,14.140350877193,14.2763157894737,14.4122807017544,14.4122807017544,14.6842105263158,14.6842105263158,14.9561403508772,14.8201754385965,15.2280701754386,15.3640350877193,15.3640350877193,15.7719298245614,15.7719298245614,15.7719298245614,15.9078947368421,15.6359649122807,15.9078947368421,15.9078947368421,15.9078947368421,16.0438596491228,15.9078947368421,16.0438596491228,17.18
2643,76.423103110973,16.0992856380456,16.2270577462841,16.482601962761,16.6103740709995,16.482601962761,16.6103740709995,16.7381461792379,16.7381461792379,16.482601962761,16.6103740709995,16.6103740709995,16.7381461792379,16.6103740709995,16.7381461792379,17.1214625039533,17.1214625039533,17.2492346121917,17.5047788286687,17.6325509369071,17.6325509369071,17.888095153384,18.1436393698609,18.2714114780994,18.3991835863379,18.6547278028148,18.9102720192917,18.9102720192917,18.9102720192917,19.0380441275301,19.0380441275301,19.0380441275301,18.7824999110532,18.7824999110532,18.6547278028148,18.9102720192917,18.6547278028148,18.6547278028148,18.7824999110532,18.7824999110532,18.6547278028148,17.97
2644,77.1200623774248,16.2249502614124,16.3507250696404,16.6022746860964,16.4764998778684,16.6022746860964,16.6022746860964,16.6022746860964,16.6022746860964,16.6022746860964,16.4764998778684,16.6022746860964,16.6022746860964,16.6022746860964,16.7280494943244,16.9795991107804,16.9795991107804,17.1053739190084,17.2311487272364,17.3569235354644,17.6084731519204,17.7342479601484,17.9857975766044,17.9857975766044,18.2373471930604,18.4888968095164,18.7404464259724,18.7404464259724,18.9919960424284,18.8662212342004,18.9919960424284,18.8662212342004,18.9919960424284,18.7404464259724,18.7404464259724,18.7404464259724,18.7404464259724,18.7404464259724,18.7404464259724,18.6146716177444,18.6146716177444,17.97
2645,79.2327324396218,16.7432648942715,16.8691541040029,17.1209325234656,17.1209325234656,17.2468217331969,17.1209325234656,17.2468217331969,17.1209325234656,16.8691541040029,16.9950433137342,17.1209325234656,17.2468217331969,17.1209325234656,17.4986001526597,17.624489362391,17.3727109429283,17.7503785721224,17.8762677818538,18.2539354110479,18.2539354110479,18.3798246207792,18.7574922499733,18.631603040242,19.0092706694361,19.1351598791674,19.3869382986301,19.6387167180929,19.6387167180929,19.6387167180929,19.5128275083615,19.6387167180929,19.5128275083615,19.3869382986301,19.5128275083615,19.2610490888988,19.2610490888988,19.0092706694361,19.2610490888988,19.2610490888988,19.2610490888988,17.97
2646,76.2149773597716,16.0512860365438,16.0512860365438,16.3304388371793,16.6095916378149,16.7491680381327,16.7491680381327,16.7491680381327,16.6095916378149,16.8887444384504,16.6095916378149,16.6095916378149,16.7491680381327,16.6095916378149,16.8887444384504,16.8887444384504,17.0283208387682,17.167897239086,17.5866264400393,17.4470500397215,17.5866264400393,17.7262028403571,17.8657792406748,18.1449320413104,18.4240848419459,18.5636612422637,18.982390443217,18.982390443217,19.1219668435348,19.1219668435348,19.2615432438526,19.2615432438526,19.1219668435348,19.1219668435348,18.982390443217,18.8428140428992,18.7032376425815,18.7032376425815,18.5636612422637,18.5636612422637,18.5636612422637,17.97
2647,75.1028975916634,15.9744224399442,16.3517710015177,16.6033367092333,16.6033367092333,16.6033367092333,16.6033367092333,16.6033367092333,16.7291195630912,16.7291195630912,16.6033367092333,16.7291195630912,16.7291195630912,16.854902416949,16.9806852708068,16.9806852708068,17.1064681246646,17.1064681246646,17.1064681246646,17.7353823939538,17.609599540096,17.7353823939538,17.9869481016694,18.2385138093851,18.3642966632429,18.7416452248164,18.7416452248164,19.1189937863899,19.2447766402477,18.9932109325321,19.2447766402477,18.9932109325321,19.1189937863899,19.1189937863899,18.7416452248164,18.8674280786742,18.8674280786742,18.7416452248164,18.7416452248164,18.7416452248164,18.6158623709586,17.97
2648,79.8384600579794,16.2820510271699,16.4133578902922,16.6759716165369,16.9385853427816,17.0698922059039,17.0698922059039,17.0698922059039,17.0698922059039,17.0698922059039,16.8072784796592,16.9385853427816,16.9385853427816,17.0698922059039,16.9385853427816,17.2011990690262,17.0698922059039,17.0698922059039,17.2011990690262,17.4638127952709,17.8577333846379,17.8577333846379,18.2516539740049,18.6455745633719,18.7768814264943,19.1708020158613,19.3021088789836,19.827336331473,19.827336331473,19.827336331473,19.827336331473,19.5647226052283,19.5647226052283,19.433415742106,19.5647226052283,19.3021088789836,19.1708020158613,19.1708020158613,19.1708020158613,19.1708020158613,18.9081882896166,16.79
2649,78.4946775250097,16.0348991415613,16.175556151575,16.4568701716024,16.7381841916298,16.5975271816161,16.5975271816161,16.7381841916298,16.7381841916298,16.5975271816161,16.5975271816161,16.5975271816161,16.4568701716024,16.4568701716024,16.5975271816161,16.7381841916298,16.7381841916298,16.8788412016435,16.8788412016435,17.1601552216709,17.4414692416983,17.8634402717394,18.0040972817531,18.2854113017805,18.5667253218079,18.988696351849,18.988696351849,19.2700103718764,19.2700103718764,19.2700103718764,19.2700103718764,19.2700103718764,19.1293533618627,18.988696351849,18.988696351849,18.7073823318216,18.7073823318216,18.8480393418353,18.7073823318216,18.988696351849,18.7073823318216,16.79
2650,79.7743503239879,16.7034185872818,16.8595253030508,17.1717387345888,17.3278454503578,17.3278454503578,17.3278454503578,17.3278454503578,17.3278454503578,17.3278454503578,17.1717387345888,17.1717387345888,17.0156320188198,17.1717387345888,17.1717387345888,17.1717387345888,17.1717387345888,17.4839521661268,17.4839521661268,17.7961655976647,17.7961655976647,18.1083790292027,18.4205924607407,18.7328058922787,19.0450193238167,19.0450193238167,19.6694461868926,19.6694461868926,19.8255529026616,19.8255529026616,19.8255529026616,19.8255529026616,19.8255529026616,19.9816596184306,19.8255529026616,19.6694461868926,19.5133394711236,19.3572327553546,19.3572327553546,19.5133394711236,19.5133394711236,16.79
2651,79.534235969371,16.1954465864275,16.0350956301262,16.3557975427287,16.51614849903,16.8368504116325,16.6764994553313,16.8368504116325,16.6764994553313,16.8368504116325,16.8368504116325,16.51614849903,16.8368504116325,16.8368504116325,16.6764994553313,16.8368504116325,16.8368504116325,16.9972013679338,17.3179032805363,17.4782542368376,17.6386051931388,17.7989561494401,18.1196580620426,18.2800090183439,18.2800090183439,18.9214128435489,19.2421147561515,19.2421147561515,19.4024657124527,19.4024657124527,19.4024657124527,19.0817637998502,19.2421147561515,19.562816668754,19.4024657124527,19.2421147561515,19.2421147561515,19.2421147561515,19.0817637998502,19.0817637998502,19.0817637998502,16.79
2688,74.1112614625858,13.7275453471479,13.6121878232223,13.8429028710736,13.7275453471479,13.8429028710736,14.0736179189248,14.304332966776,14.304332966776,14.4196904907016,14.6504055385528,14.5350480146272,14.6504055385528,14.8811205864041,15.1118356342553,15.2271931581809,15.2271931581809,15.5732657299577,15.803980777809,15.803980777809,15.9193383017346,16.0346958256602,16.2654108735114,16.4961259213627,16.4961259213627,16.9575560170651,17.0729135409907,17.1882710649163,17.4189861127676,17.5343436366932,17.5343436366932,17.88041620847,17.88041620847,17.88041620847,18.1111312563212,18.1111312563212,17.88041620847,17.88041620847,17.88041620847,17.5343436366932,17.3036285888419,16.39
2702,61.7803419271008,13.7478260869565,13.7478260869565,14.2532608695652,14.2532608695652,14.354347826087,14.4554347826087,14.354347826087,14.4554347826087,14.2532608695652,14.354347826087,14.4554347826087,14.4554347826087,14.6576086956522,14.5565217391304,14.6576086956522,14.7586956521739,14.9608695652174,15.0619565217391,15.3652173913043,15.4663043478261,15.4663043478261,15.7695652173913,16.0728260869565,16.1739130434783,16.3760869565217,16.5782608695652,16.7804347826087,16.8815217391304,16.8815217391304,16.9826086956522,17.0836956521739,16.9826086956522,16.9826086956522,16.9826086956522,16.8815217391304,17.0836956521739,16.9826086956522,16.679347826087,16.679347826087,16.5782608695652,16.79
2774,61.1100537104655,13.3951979255253,13.8652048702806,13.9827066064694,14.2177100788471,14.3352118150359,14.5702152874135,14.5702152874135,14.3352118150359,14.3352118150359,14.3352118150359,14.4527135512247,14.3352118150359,14.3352118150359,14.3352118150359,14.3352118150359,14.2177100788471,14.4527135512247,14.4527135512247,14.5702152874135,14.8052187597912,14.92272049598,15.1577239683576,15.2752257045464,15.3927274407352,15.5102291769241,15.6277309131129,15.6277309131129,15.8627343854905,15.8627343854905,15.8627343854905,15.8627343854905,15.8627343854905,15.9802361216793,16.0977378578682,16.3327413302458,16.3327413302458,16.4502430664346,16.5677448026234,16.5677448026234,16.8027482750011,16.39
2777,67.8577374664073,14.6885944512952,14.6885944512952,14.9440482678395,15.0717751761116,15.1995020843837,15.0717751761116,15.0717751761116,15.0717751761116,14.9440482678395,15.0717751761116,15.0717751761116,14.8163213595673,14.8163213595673,14.8163213595673,14.9440482678395,15.0717751761116,15.0717751761116,15.1995020843837,15.5826828092001,15.7104097174723,15.8381366257444,15.9658635340165,15.9658635340165,16.2213173505608,16.3490442588329,16.3490442588329,16.6044980753772,16.4767711671051,16.4767711671051,16.8599518919215,16.9876788001936,17.1154057084657,17.1154057084657,17.37085952501,17.37085952501,17.4985864332821,17.6263133415543,17.7540402498264,17.6263133415543,17.7540402498264,16.39
2778,69.1383200424956,14.461594582195,14.5907159623931,14.8489587227895,15.1072014831858,14.9780801029876,15.236322863384,14.8489587227895,14.9780801029876,15.236322863384,14.7198373425913,14.9780801029876,14.9780801029876,14.8489587227895,14.8489587227895,14.9780801029876,14.8489587227895,14.9780801029876,15.1072014831858,15.3654442435821,15.6236870039785,15.7528083841767,15.7528083841767,15.8819297643748,16.1401725247712,16.2692939049693,16.3984152851675,16.3984152851675,16.3984152851675,16.6566580455638,16.6566580455638,16.785779425762,16.9149008059602,17.0440221861583,17.3022649465547,17.3022649465547,17.4313863267529,17.560507706951,17.8187504673474,17.4313863267529,17.560507706951,16.39
2780,72.4999916890697,16.2706030447733,16.2706030447733,16.3902398318673,16.2706030447733,16.2706030447733,16.3902398318673,16.5098766189612,16.2706030447733,16.1509662576794,16.2706030447733,16.3902398318673,16.5098766189612,16.5098766189612,16.5098766189612,16.749150193149,16.9884237673369,16.868786980243,17.1080605544308,17.3473341286186,17.4669709157126,17.5866077028065,17.8258812769943,18.0651548511822,18.30442842537,18.5437019995579,18.7829755737457,18.6633387866518,18.9026123608396,18.9026123608396,18.7829755737457,18.6633387866518,18.5437019995579,18.5437019995579,18.4240652124639,18.5437019995579,18.5437019995579,18.30442842537,18.30442842537,18.30442842537,18.1847916382761,17.57
2781,77.4005786103567,15.9100916559183,15.9100916559183,16.1967599740429,16.3400941331053,16.4834282921676,16.7700966102923,16.6267624512299,16.6267624512299,16.3400941331053,16.4834282921676,16.1967599740429,16.3400941331053,16.1967599740429,16.1967599740429,16.1967599740429,16.1967599740429,16.1967599740429,16.3400941331053,16.3400941331053,16.6267624512299,16.4834282921676,16.7700966102923,16.7700966102923,17.2000990874792,17.6301015646662,17.9167698827909,18.0601040418532,18.2034382009155,18.3467723599779,18.3467723599779,18.3467723599779,18.4901065190402,18.3467723599779,18.2034382009155,18.0601040418532,18.2034382009155,17.9167698827909,17.7734357237285,17.9167698827909,17.6301015646662,17.57
2783,56.2773374561299,14.113838897627,14.2031669919158,14.2924950862046,14.3818231804934,14.3818231804934,14.3818231804934,14.3818231804934,14.5604793690709,14.4711512747821,14.4711512747821,14.6498074633597,14.5604793690709,14.4711512747821,14.5604793690709,14.3818231804934,14.2924950862046,14.3818231804934,14.3818231804934,14.3818231804934,14.3818231804934,14.3818231804934,14.4711512747821,14.5604793690709,14.5604793690709,14.7391355576485,14.6498074633597,14.8284636519373,15.0071198405148,15.0071198405148,15.0964479348036,15.2751041233812,15.3644322176699,15.3644322176699,15.2751041233812,15.1857760290924,15.0964479348036,15.0071198405148,14.8284636519373,14.8284636519373,14.6498074633597,15.21
2784,69.0096952049377,14.9952503547149,14.9952503547149,14.9952503547149,15.1256438360602,15.1256438360602,15.1256438360602,14.9952503547149,15.1256438360602,14.8648568733695,14.7344633920242,14.8648568733695,14.6040699106788,14.7344633920242,14.8648568733695,14.7344633920242,14.8648568733695,14.8648568733695,15.1256438360602,15.1256438360602,15.3864307987509,15.3864307987509,15.6472177614416,15.9080047241323,16.168791686823,16.4295786495137,16.559972130859,16.8207590935497,17.0815460562404,17.2119395375858,17.3423330189311,17.3423330189311,17.6031199816218,17.7335134629671,17.6031199816218,17.9943004256578,17.8639069443125,17.8639069443125,17.9943004256578,17.8639069443125,17.7335134629671,17.57
2786,69.0634099894384,14.8246378739875,14.6968392716256,14.6968392716256,14.8246378739875,14.6968392716256,14.8246378739875,14.8246378739875,14.5690406692636,14.4412420669017,14.4412420669017,14.5690406692636,14.5690406692636,14.5690406692636,14.5690406692636,14.6968392716256,14.9524364763495,14.9524364763495,15.0802350787115,15.2080336810734,15.0802350787115,15.4636308857974,15.5914294881593,15.8470266928832,16.1026238976072,16.3582211023311,16.741616909417,16.741616909417,16.8694155117789,16.9972141141409,17.2528113188648,17.2528113188648,17.3806099212268,17.3806099212268,17.6362071259507,17.7640057283127,17.6362071259507,17.6362071259507,17.6362071259507,17.6362071259507,17.6362071259507,17.57
2787,56.1351628310999,14.0542664769479,13.9653154232963,14.0542664769479,14.1432175305994,14.1432175305994,14.1432175305994,14.232168584251,14.3211196379026,14.4100706915542,14.4990217452057,14.4990217452057,14.3211196379026,14.4100706915542,14.3211196379026,14.4100706915542,14.3211196379026,14.3211196379026,14.232168584251,14.4100706915542,14.4100706915542,14.4100706915542,14.4990217452057,14.4100706915542,14.5879727988573,14.5879727988573,14.9437770134636,15.1216791207667,15.2106301744183,15.3885322817214,15.5664343890245,15.5664343890245,15.7443364963277,15.6553854426761,15.7443364963277,15.6553854426761,15.3885322817214,15.2995812280698,15.1216791207667,14.854825959812,14.854825959812,15.21
2789,67.5446281686732,15.5319034646656,15.5319034646656,15.5319034646656,15.6542019171433,15.6542019171433,15.5319034646656,15.6542019171433,15.4096050121879,15.2873065597102,15.1650081072326,15.1650081072326,15.1650081072326,15.1650081072326,15.4096050121879,15.2873065597102,15.6542019171433,15.776500369621,15.8987988220986,16.0210972745763,15.8987988220986,16.143395727054,16.0210972745763,16.143395727054,16.2656941795317,16.143395727054,16.3879926320094,16.5102910844871,16.2656941795317,16.5102910844871,16.7548879894424,16.7548879894424,16.7548879894424,16.8771864419201,16.7548879894424,16.9994848943978,16.9994848943978,17.2440817993531,17.1217833468755,17.2440817993531,17.3663802518308,17.18
2790,59.0270507661288,14.6249876142246,14.6249876142246,14.6249876142246,14.6249876142246,14.6249876142246,14.7532769792617,14.7532769792617,14.8815663442987,15.0098557093358,15.0098557093358,15.0098557093358,15.0098557093358,14.8815663442987,14.8815663442987,14.7532769792617,14.8815663442987,14.6249876142246,14.8815663442987,14.6249876142246,14.7532769792617,14.3684088841505,14.7532769792617,14.4966982491875,14.8815663442987,14.6249876142246,14.7532769792617,14.7532769792617,14.8815663442987,15.1381450743728,15.1381450743728,15.2664344394099,15.3947238044469,15.6513025345211,15.3947238044469,15.523013169484,15.3947238044469,15.3947238044469,15.523013169484,15.2664344394099,15.2664344394099,15.21
2792,67.9958332834388,15.0331530811466,14.9301862792209,14.8272194772952,14.8272194772952,14.8272194772952,14.7242526753696,14.8272194772952,14.8272194772952,14.8272194772952,14.7242526753696,14.7242526753696,14.6212858734439,14.8272194772952,14.8272194772952,14.9301862792209,14.9301862792209,15.1361198830722,15.2390866849979,15.2390866849979,15.2390866849979,15.2390866849979,15.4450202888492,15.4450202888492,15.5479870907749,15.6509538927005,15.6509538927005,15.7539206946262,15.7539206946262,15.8568874965519,15.7539206946262,15.9598542984775,15.9598542984775,15.9598542984775,16.1657879023288,16.0628211004032,16.1657879023288,16.3717215061802,16.1657879023288,16.1657879023288,16.1657879023288,17.18
2793,61.4646743704921,15.0563311167008,15.0563311167008,15.1932068541254,15.1932068541254,15.3300825915499,15.3300825915499,15.3300825915499,15.3300825915499,15.1932068541254,15.0563311167008,15.0563311167008,14.7825796418517,14.9194553792763,14.6457039044272,14.5088281670026,14.5088281670026,14.3719524295781,14.3719524295781,14.3719524295781,14.6457039044272,14.6457039044272,14.5088281670026,14.6457039044272,14.6457039044272,14.6457039044272,14.7825796418517,14.9194553792763,15.1932068541254,15.1932068541254,15.3300825915499,15.3300825915499,15.603834066399,15.603834066399,15.7407098038236,15.7407098038236,15.7407098038236,15.7407098038236,15.603834066399,15.4669583289745,15.3300825915499,15.21
2796,59.7554254756522,14.2768512047532,14.1005937824723,14.2768512047532,14.2768512047532,14.4531086270341,14.4531086270341,14.4531086270341,14.629366049315,14.4531086270341,14.629366049315,14.629366049315,14.8056234715959,14.629366049315,14.8056234715959,14.8056234715959,14.629366049315,14.9818808938768,15.1581383161577,14.8056234715959,14.9818808938768,14.9818808938768,14.9818808938768,14.9818808938768,15.1581383161577,15.5106531607195,16.0394254275622,15.6869105830004,15.8631680052813,16.2156828498431,16.2156828498431,16.2156828498431,16.5681976944049,16.391940272124,16.7444551166858,16.7444551166858,16.7444551166858,16.7444551166858,17.0969699612476,16.5681976944049,16.7444551166858,15.61
